parents,husband,wife,husband_id,wife_id,child_name,child_sex,child_order,epic,source,comments,row_type,historicity,family_id
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,58,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,59,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,60,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,61,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,62,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,63,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,64,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,65,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,66,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,67,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,68,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,69,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,70,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,71,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,72,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,73,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,74,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,75,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,76,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,77,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,78,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,79,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,80,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,81,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,82,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,83,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,84,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,85,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,86,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,87,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,88,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,89,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,90,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,91,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,92,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,93,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,94,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,95,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,96,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,97,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,98,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,99,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,100,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,101,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,102,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,103,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,104,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,105,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Shakuntala,female,106,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Aeneas and Creusa,Aeneas,Creusa,roman::aeneas,roman::creusa,Ascanius (Iulus),male,1,roman,Virgil Aeneid,,couple,legendary,
Aeneas and Lavinia,Aeneas,Lavinia,roman::aeneas,roman::lavinia,Silvius,male,1,roman,Virgil Aeneid; Livy,,couple,legendary,
Jupiter and Ceres,Jupiter,Ceres,roman::jupiter,roman::ceres,Proserpina,female,1,roman,Ovid Metamorphoses,,cross_tradition,mythological,sky_harvest
Jupiter and Juno,Jupiter,Juno,roman::jupiter,roman::juno,Mars,male,1,roman,https://en.wikipedia.org/wiki/Jupiter_(mythology),CROSS-TRADITION: Greek parallel: Zeus/Hera,cross_tradition,mythological,sky_king_queen
Jupiter and Juno,Jupiter,Juno,roman::jupiter,roman::juno,Vulcan,male,2,roman,https://en.wikipedia.org/wiki/Jupiter_(mythology),CROSS-TRADITION: Greek parallel: Zeus/Hera,cross_tradition,mythological,sky_king_queen
Jupiter and Juno,Jupiter,Juno,roman::jupiter,roman::juno,Bellona,female,3,roman,https://en.wikipedia.org/wiki/Jupiter_(mythology),CROSS-TRADITION: Greek parallel: Zeus/Hera,cross_tradition,mythological,sky_king_queen
Jupiter and Juno,Jupiter,Juno,roman::jupiter,roman::juno,Juventus,female,4,roman,https://en.wikipedia.org/wiki/Jupiter_(mythology),CROSS-TRADITION: Greek parallel: Zeus/Hera,cross_tradition,mythological,sky_king_queen
Jupiter and Latona,Jupiter,Latona,roman::jupiter,roman::latona,Apollo,male,1,roman,Ovid Metamorphoses,,cross_tradition,mythological,sky_titan_twins
Jupiter and Latona,Jupiter,Latona,roman::jupiter,roman::latona,Diana,female,2,roman,Ovid Metamorphoses,,cross_tradition,mythological,sky_titan_twins
Jupiter and Maia,Jupiter,Maia,roman::jupiter,roman::maia,Mercury,male,1,roman,Ovid Fasti 5,,cross_tradition,mythological,sky_maia_messenger
Jupiter and Metis,Jupiter,Metis,roman::jupiter,roman::metis,Minerva,female,1,roman,born from Jupiter's head,,couple,mythological,
Mars and Rhea Silvia,Mars,Rhea Silvia,roman::mars,roman::rhea_silvia,Romulus,male,1,roman,Livy Ab Urbe Condita 1.4; https://en.wikipedia.org/wiki/Mars_(mythology),,couple,mythological,
Mars and Rhea Silvia,Mars,Rhea Silvia,roman::mars,roman::rhea_silvia,Remus,male,2,roman,Livy Ab Urbe Condita 1.4; https://en.wikipedia.org/wiki/Mars_(mythology),,couple,mythological,
Neptune and Salacia,Neptune,Salacia,roman::neptune,roman::salacia,Triton,male,1,roman,Hesiod/Roman adaptation,CROSS-TRADITION: Greek parallel: Poseidon,cross_tradition,mythological,sea_god
Numa Pompilius and Tatia,Numa Pompilius,Tatia,roman::numa_pompilius,roman::tatia,Pompilia,female,1,roman,Plutarch Lives: Numa,Tatia per Plutarch; Pompilia is their daughter,couple,legendary,
Pluto and Proserpina,Pluto,Proserpina,roman::pluto,roman::proserpina,Melinoe,female,1,roman,Orphic Hymns,CROSS-TRADITION: Greek parallel: Hades,cross_tradition,mythological,underworld
Romulus and Hersilia,Romulus,Hersilia,roman::romulus,roman::hersilia,Prima (or Aollius),male,1,roman,Plutarch Lives: Romulus; names uncertain,Hersilia per Plutarch/Livy tradition,couple,legendary,
Romulus and Hersilia,Romulus,Hersilia,roman::romulus,roman::hersilia,Prima (daughter),female,2,roman,Plutarch Lives: Romulus; names uncertain,Hersilia per Plutarch/Livy tradition,couple,legendary,
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Jupiter,male,1,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Neptune,male,2,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Pluto,male,3,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Juno,female,4,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Ceres,female,5,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Saturn and Ops,Saturn,Ops,roman::saturn,roman::ops,Vesta,female,6,roman,Ovid Fasti; equiv. to Greek Cronus/Rhea,CROSS-TRADITION: Greek parallel: Cronus and Rhea,cross_tradition,mythological,titan_parents
Venus and Anchises,Venus,Anchises,roman::venus,roman::anchises,Aeneas,male,1,roman,Virgil Aeneid,,couple,mythological,
Venus and Mars,Mars,Venus,roman::mars,roman::venus,Timor,male,1,roman,Mythopedia; also Cupids attributed,CROSS-TRADITION: Greek parallel: Ares,cross_tradition,mythological,love_war
Venus and Mars,Mars,Venus,roman::mars,roman::venus,Metus,male,2,roman,Mythopedia; also Cupids attributed,CROSS-TRADITION: Greek parallel: Ares,cross_tradition,mythological,love_war
Venus and Mars,Mars,Venus,roman::mars,roman::venus,Concordia,female,3,roman,Mythopedia; also Cupids attributed,CROSS-TRADITION: Greek parallel: Ares,cross_tradition,mythological,love_war
David of Sassoun and Khandut,David of Sassoun,Khandut,sassoun::david_of_sassoun,sassoun::khandut,Mher the Younger,male,1,sassoun,"Daredevils of Sassoun, Branch IV",Mher trapped in rock until Judgment Day,couple,legendary,
Mher the Elder and Armaghan,Mher the Elder,Armaghan,sassoun::mher_the_elder,sassoun::armaghan,David of Sassoun,male,1,sassoun,"Daredevils of Sassoun, Branch II",David = central hero; slays Melik,couple,legendary,
Sanasar and Dzovinar,Sanasar,Dzovinar,sassoun::sanasar,sassoun::dzovinar,Sanasar,male,1,sassoun,"Daredevils of Sassoun, Branch I (Leon Surmelian trans.)",Armenian national epic; twin founders,couple,legendary,
